I0513 16:01:37.854023 123417386583872 pretrain.py:79] Using device: cuda:0
I0513 16:01:37.854812 123417386583872 pretrain.py:83] Pretraining experiment seed: 1
I0513 16:04:01.509330 123417386583872 pretrain.py:171] Iter[162/10000] (Epoch 0), 0.221004s/iter, Loss: 0.012
I0513 16:04:02.123388 123417386583872 pretrain.py:171] Iter[163/10000] (Epoch 0), 0.215847s/iter, Loss: 0.008
I0513 16:04:02.736414 123417386583872 pretrain.py:171] Iter[164/10000] (Epoch 0), 0.212406s/iter, Loss: 0.010
I0513 16:04:03.355164 123417386583872 pretrain.py:171] Iter[165/10000] (Epoch 0), 0.219639s/iter, Loss: 0.005
I0513 16:04:03.972500 123417386583872 pretrain.py:171] Iter[166/10000] (Epoch 0), 0.216357s/iter, Loss: 0.004
I0513 16:04:04.586153 123417386583872 pretrain.py:171] Iter[167/10000] (Epoch 0), 0.215797s/iter, Loss: 0.006
I0513 16:04:05.195238 123417386583872 pretrain.py:171] Iter[168/10000] (Epoch 0), 0.214213s/iter, Loss: 0.006
I0513 16:04:05.819853 123417386583872 pretrain.py:171] Iter[169/10000] (Epoch 0), 0.218317s/iter, Loss: 0.005
I0513 16:04:06.434834 123417386583872 pretrain.py:171] Iter[170/10000] (Epoch 0), 0.218568s/iter, Loss: 0.005
I0513 16:04:07.045256 123417386583872 pretrain.py:171] Iter[171/10000] (Epoch 0), 0.213764s/iter, Loss: 0.014
I0513 16:04:07.672610 123417386583872 pretrain.py:171] Iter[172/10000] (Epoch 0), 0.221057s/iter, Loss: 0.011
I0513 16:04:08.303760 123417386583872 pretrain.py:171] Iter[173/10000] (Epoch 0), 0.227719s/iter, Loss: 0.006
I0513 16:04:08.925493 123417386583872 pretrain.py:171] Iter[174/10000] (Epoch 0), 0.217824s/iter, Loss: 0.005
I0513 16:04:09.541581 123417386583872 pretrain.py:171] Iter[175/10000] (Epoch 0), 0.215900s/iter, Loss: 0.008
I0513 16:04:10.153082 123417386583872 pretrain.py:171] Iter[176/10000] (Epoch 0), 0.215077s/iter, Loss: 0.006
I0513 16:04:10.762928 123417386583872 pretrain.py:171] Iter[177/10000] (Epoch 0), 0.217229s/iter, Loss: 0.007
I0513 16:04:11.384692 123417386583872 pretrain.py:171] Iter[178/10000] (Epoch 0), 0.220246s/iter, Loss: 0.005
I0513 16:04:12.007130 123417386583872 pretrain.py:171] Iter[179/10000] (Epoch 0), 0.213977s/iter, Loss: 0.007
I0513 16:04:12.624132 123417386583872 pretrain.py:171] Iter[180/10000] (Epoch 0), 0.216214s/iter, Loss: 0.006
I0513 16:04:13.238256 123417386583872 pretrain.py:171] Iter[181/10000] (Epoch 0), 0.215859s/iter, Loss: 0.005
I0513 16:04:13.853548 123417386583872 pretrain.py:171] Iter[182/10000] (Epoch 0), 0.219019s/iter, Loss: 0.010
I0513 16:04:14.462771 123417386583872 pretrain.py:171] Iter[183/10000] (Epoch 0), 0.213825s/iter, Loss: 0.012
I0513 16:04:15.073523 123417386583872 pretrain.py:171] Iter[184/10000] (Epoch 0), 0.214929s/iter, Loss: 0.010
I0513 16:04:15.696608 123417386583872 pretrain.py:171] Iter[185/10000] (Epoch 0), 0.228682s/iter, Loss: 0.007
I0513 16:04:16.312742 123417386583872 pretrain.py:171] Iter[186/10000] (Epoch 0), 0.214311s/iter, Loss: 0.003
I0513 16:04:16.918906 123417386583872 pretrain.py:171] Iter[187/10000] (Epoch 0), 0.214319s/iter, Loss: 0.007
I0513 16:04:17.534028 123417386583872 pretrain.py:171] Iter[188/10000] (Epoch 0), 0.218977s/iter, Loss: 0.008
I0513 16:04:18.142636 123417386583872 pretrain.py:171] Iter[189/10000] (Epoch 0), 0.213161s/iter, Loss: 0.007
I0513 16:04:18.758151 123417386583872 pretrain.py:171] Iter[190/10000] (Epoch 0), 0.217312s/iter, Loss: 0.018
I0513 16:04:19.387756 123417386583872 pretrain.py:171] Iter[191/10000] (Epoch 0), 0.223113s/iter, Loss: 0.007
I0513 16:04:20.020959 123417386583872 pretrain.py:171] Iter[192/10000] (Epoch 0), 0.230507s/iter, Loss: 0.006
I0513 16:04:20.672380 123417386583872 pretrain.py:171] Iter[193/10000] (Epoch 0), 0.229751s/iter, Loss: 0.007
I0513 16:04:21.287782 123417386583872 pretrain.py:171] Iter[194/10000] (Epoch 0), 0.214267s/iter, Loss: 0.006
I0513 16:04:21.931580 123417386583872 pretrain.py:171] Iter[195/10000] (Epoch 0), 0.223602s/iter, Loss: 0.013
I0513 16:04:22.561978 123417386583872 pretrain.py:171] Iter[196/10000] (Epoch 0), 0.224231s/iter, Loss: 0.005
I0513 16:04:23.187943 123417386583872 pretrain.py:171] Iter[197/10000] (Epoch 0), 0.219958s/iter, Loss: 0.006
I0513 16:04:23.810754 123417386583872 pretrain.py:171] Iter[198/10000] (Epoch 0), 0.218770s/iter, Loss: 0.005
I0513 16:04:24.430782 123417386583872 pretrain.py:171] Iter[199/10000] (Epoch 0), 0.216185s/iter, Loss: 0.004
I0513 16:04:25.047477 123417386583872 pretrain.py:171] Iter[200/10000] (Epoch 0), 0.222372s/iter, Loss: 0.011
I0513 16:04:26.144750 123417386583872 pretrain.py:171] Iter[201/10000] (Epoch 0), 1.096234s/iter, Loss: 0.004
I0513 16:04:26.754582 123417386583872 pretrain.py:171] Iter[202/10000] (Epoch 0), 0.217545s/iter, Loss: 0.007
I0513 16:04:27.369743 123417386583872 pretrain.py:171] Iter[203/10000] (Epoch 0), 0.208434s/iter, Loss: 0.004
I0513 16:04:27.994977 123417386583872 pretrain.py:171] Iter[204/10000] (Epoch 0), 0.218203s/iter, Loss: 0.003
I0513 16:04:28.622549 123417386583872 pretrain.py:171] Iter[205/10000] (Epoch 0), 0.221784s/iter, Loss: 0.013
I0513 16:04:29.232098 123417386583872 pretrain.py:171] Iter[206/10000] (Epoch 0), 0.213563s/iter, Loss: 0.007
I0513 16:04:29.843261 123417386583872 pretrain.py:171] Iter[207/10000] (Epoch 0), 0.215343s/iter, Loss: 0.005
